"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2139046-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-124";"2023-03-08";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 523/2023.";"2350633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350633";"NOVA EMENTA: Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"891";"PRLP";"1";"";"PRLP 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-124";"2023-03-08";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 523/2023.";"2350694";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350694";"Requer regime de urgência para apreciação do PL 2113/2019.";"392";"REQ";"523";"2023";"REQ 523/2023"
"2139046-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-124";"2023-03-08";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 523/2023.";"2350716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350716";"Votação em separado do inciso II do Art. 10-A, constante do art. 1º do Substitutivo do Senado Federal apresentado ao Projeto de Lei nº 2113, de 2019, com vistas a sua supressão.";"261";"DTQ";"1";"";"DTQ 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2181541";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181541";"Requer, nos termos do Art. 106 do Regimento Interno, a reconstituição do Projeto de Lei n. 7.720/2017 e outros.";"339";"REQ";"9036";"2018";"REQ 9036/2018"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2184575";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2184575";"Requer a apensação do Projeto de Lei nº 7.720, de 2017, ao Projeto de Lei nº 7.419, de 2006";"304";"REQ";"9211";"2018";"REQ 9211/2018"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2275252";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275252";"Substitutivo do Senado ao Projeto de Lei nº 2.113, de 2019 (PL nº 7.720, de 2017, na Casa de origem), que “Altera as Leis nº 9.656, de 3 de junho de 1998, e 9.797, de 6 de maio de 1999, para dispor sobre cirurgia plástica de reconstrução mamária em pacientes que sofreram mutilação de mama decorrente de tratamento de câncer”.


Substitua-se o Projeto pelo seguinte:


Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de                                                                                                            Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"132";"EMS";"2113";"2019";"EMS 2113/2019"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2350633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350633";"NOVA EMENTA: Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"891";"PRLP";"1";"";"PRLP 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2350694";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350694";"Requer regime de urgência para apreciação do PL 2113/2019.";"392";"REQ";"523";"2023";"REQ 523/2023"
"2139046-130";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-130";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.";"2350716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350716";"Votação em separado do inciso II do Art. 10-A, constante do art. 1º do Substitutivo do Senado Federal apresentado ao Projeto de Lei nº 2113, de 2019, com vistas a sua supressão.";"261";"DTQ";"1";"";"DTQ 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2181541";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181541";"Requer, nos termos do Art. 106 do Regimento Interno, a reconstituição do Projeto de Lei n. 7.720/2017 e outros.";"339";"REQ";"9036";"2018";"REQ 9036/2018"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2184575";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2184575";"Requer a apensação do Projeto de Lei nº 7.720, de 2017, ao Projeto de Lei nº 7.419, de 2006";"304";"REQ";"9211";"2018";"REQ 9211/2018"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2275252";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275252";"Substitutivo do Senado ao Projeto de Lei nº 2.113, de 2019 (PL nº 7.720, de 2017, na Casa de origem), que “Altera as Leis nº 9.656, de 3 de junho de 1998, e 9.797, de 6 de maio de 1999, para dispor sobre cirurgia plástica de reconstrução mamária em pacientes que sofreram mutilação de mama decorrente de tratamento de câncer”.


Substitua-se o Projeto pelo seguinte:


Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de                                                                                                            Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"132";"EMS";"2113";"2019";"EMS 2113/2019"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2350633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350633";"NOVA EMENTA: Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"891";"PRLP";"1";"";"PRLP 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2350694";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350694";"Requer regime de urgência para apreciação do PL 2113/2019.";"392";"REQ";"523";"2023";"REQ 523/2023"
"2139046-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-132";"2023-03-08";"Suprimido o texto.";"2350716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350716";"Votação em separado do inciso II do Art. 10-A, constante do art. 1º do Substitutivo do Senado Federal apresentado ao Projeto de Lei nº 2113, de 2019, com vistas a sua supressão.";"261";"DTQ";"1";"";"DTQ 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2181541";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181541";"Requer, nos termos do Art. 106 do Regimento Interno, a reconstituição do Projeto de Lei n. 7.720/2017 e outros.";"339";"REQ";"9036";"2018";"REQ 9036/2018"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2184575";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2184575";"Requer a apensação do Projeto de Lei nº 7.720, de 2017, ao Projeto de Lei nº 7.419, de 2006";"304";"REQ";"9211";"2018";"REQ 9211/2018"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2275252";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275252";"Substitutivo do Senado ao Projeto de Lei nº 2.113, de 2019 (PL nº 7.720, de 2017, na Casa de origem), que “Altera as Leis nº 9.656, de 3 de junho de 1998, e 9.797, de 6 de maio de 1999, para dispor sobre cirurgia plástica de reconstrução mamária em pacientes que sofreram mutilação de mama decorrente de tratamento de câncer”.


Substitua-se o Projeto pelo seguinte:


Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de                                                                                                            Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"132";"EMS";"2113";"2019";"EMS 2113/2019"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2350633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350633";"NOVA EMENTA: Altera a Lei nº 9.656, de 3 de junho de 1998, que “dispõe sobre os planos e seguros privados de assistência à saúde”, e a Lei nº 9.797, de 6 de maio de 1999, que “dispõe sobre a obrigatoriedade da cirurgia plástica reparadora da mama pela rede de unidades integrantes do Sistema Único de Saúde – SUS nos casos de mutilação decorrentes de tratamento de câncer”, para assegurar às pacientes a substituição do implante mamário utilizado na reconstrução mamária ou na simetrização da mama contralateral sempre que ocorrerem complicações ou efeitos adversos a ele relacionados, bem como assegurar às pacientes acompanhamento psicológico e multidisciplinar especializado na hipótese que especifica.";"891";"PRLP";"1";"";"PRLP 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2350694";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350694";"Requer regime de urgência para apreciação do PL 2113/2019.";"392";"REQ";"523";"2023";"REQ 523/2023"
"2139046-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139046-134";"2023-03-08";"Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).";"2350716";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350716";"Votação em separado do inciso II do Art. 10-A, constante do art. 1º do Substitutivo do Senado Federal apresentado ao Projeto de Lei nº 2113, de 2019, com vistas a sua supressão.";"261";"DTQ";"1";"";"DTQ 1 => PL 2113/2019 (Nº Anterior: pl 2113/2019)"
"2210071-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2210071-80";"2023-03-08";"Aprovado o Substitutivo ao Projeto de Lei nº 3.792, de 2019, adotado pela relatora da Comissão de Defesa dos Direitos da Mulher.";"2341875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2341875";"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 3792/2019.";"392";"REQ";"1597";"2022";"REQ 1597/2022"
"2210071-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2210071-80";"2023-03-08";"Aprovado o Substitutivo ao Projeto de Lei nº 3.792, de 2019, adotado pela relatora da Comissão de Defesa dos Direitos da Mulher.";"2343494";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2343494";"Parecer de Plenário ao PL 3.792/2019.";"891";"PRLP";"1";"";"PRLP 1 => PL 3792/2019"
"2210071-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2210071-80";"2023-03-08";"Aprovado o Substitutivo ao Projeto de Lei nº 3.792, de 2019, adotado pela relatora da Comissão de Defesa dos Direitos da Mulher.";"2344708";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2344708";"Parecer de plenário.";"891";"PRLP";"2";"";"PRLP 2 => PL 3792/2019"
"2210071-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2210071-80";"2023-03-08";"Aprovado o Substitutivo ao Projeto de Lei nº 3.792, de 2019, adotado pela relatora da Comissão de Defesa dos Direitos da Mulher.";"2344793";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2344793";"Requerimento de Retirada de Matéria da Pauta - PL 3792/2019";"328";"RPD";"1";"";"RPD 1 => PL 3792/2019"
