"ano";"idLicitacao";"numItem";"numSubitem";"descricao";"especificacao";"unidade";"qtdLicitada";"vlrUnitarioEstimado";"qtdContratada";"vlrUnitarioContratado";"vlrTotalContratado";"fornecedorCpfCnpj";"fornecedorNome";"uriContrato";"numContrato";"anoContrato";"tipoContrato";"situacaoItem";"observacoes";"naturezaDespesa";"programaTrabalho";"codPTRES"
"2023";"19046";"1";"4";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA – IDIOMAS DO GRUPO II - DIÁRIA DE SEIS HORAS";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE DIÁRIA) // DESCRIÇÃO: Prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo II (japonês/português e mandarim/português) para autoridades da Câmara dos Deputados, durante visitas de Chefes de Estado, Chefes de Governo, delegações estrangeiras e em seminários, encontros, palestras e reuniões. O serviço será prestado por dupla de intérpretes se revezando pelo período de seis horas, quando se tratar de eventos com duração superior a uma hora.  CARGA HORÁRIA: diária de 6 (seis) horas de trabalho para cada intérprete.";"DIÁRIA";"8";"7541";"8";"3200";"25600";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"5";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA - IDIOMAS DO GRUPO II - DIÁRIA DE DUAS HORAS";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE DIÁRIA) // DESCRIÇÃO: Prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo II (japonês/português e mandarim/português) para autoridades da Câmara dos Deputados, durante visitas de Chefes de Estado, Chefes de Governo, delegações estrangeiras e em seminários, encontros, palestras e reuniões.   CARGA HORÁRIA: diária de 2 (duas) horas de trabalho para 01 (um) intérprete.";"DIÁRIA";"4";"6225";"4";"2000";"8000";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"6";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA - IDIOMAS DO GRUPO II – HORA EXTRA";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE HORA) // DESCRIÇÃO: prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo II (japonês/português e mandarim/português).  OBSERVAÇÃO(ÕES): cada serviço equivale a 1 (uma) hora extra.";"HORA";"8";"791";"8";"200";"1600";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"7";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA – IDIOMAS DO GRUPO III - DIÁRIA DE SEIS HORAS";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE DIÁRIA) // DESCRIÇÃO: Prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo III (alemão/português, italiano/português e francês/português) para autoridades da Câmara dos Deputados, durante visitas de Chefes de Estado, Chefes de Governo, delegações estrangeiras e em seminários, encontros, palestras e reuniões. O serviço será prestado por dupla de intérpretes se revezando pelo período de seis horas, quando se tratar de eventos com duração superior a uma hora.  CARGA HORÁRIA: diária de 6 (seis) horas de trabalho para cada intérprete.";"DIÁRIA";"12";"5094";"12";"2180";"26160";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"8";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA - IDIOMAS DO GRUPO III - DIÁRIA DE DUAS HORAS";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE DIÁRIA) // DESCRIÇÃO: Prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo III (alemão/português, italiano/português e francês/português) para autoridades da Câmara dos Deputados, durante visitas de Chefes de Estado, Chefes de Governo, delegações estrangeiras e em seminários, encontros, palestras e reuniões.   CARGA HORÁRIA: diária de 2 (duas) horas de trabalho para 1 (um) intérprete.";"DIÁRIA";"6";"4850";"6";"1520";"9120";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"9";"SERVIÇOS DE INTERPRETAÇÃO SIMULTÂNEA E/OU CONSECUTIVA - IDIOMAS DO GRUPO III – HORA EXTRA";"INTERPRETAÇÃO SIMULTÂNEA/CONSECUTIVA (UNIDADE HORA) // DESCRIÇÃO: prestação de serviços de interpretação simultânea e/ou consecutiva nos idiomas do grupo III (alemão/português, italiano/português e francês/português).  OBSERVAÇÃO(ÕES): cada serviço equivale a 1 (uma) hora extra.";"HORA";"12";"667";"12";"150";"1800";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"10";"LOCAÇÃO DE CABINES MÓVEIS E FECHADAS PARA INTERPRETAÇÃO SIMULTÂNEA";"LOCAÇÃO DE CABINE PARA TRADUÇÃO SIMULTÂNEA // APLICAÇÃO: para eventos institucionais promovidos pela Câmara dos Deputados.  CARACTERÍSTICA(S):  - permitir uma boa comunicação visual e auditiva entre os intérpretes e os conferencistas; 
- proporcionar condições de trabalho adequadas que permitam aos tradutores manter os níveis de concentração exigidos durante todo o dia de trabalho; 
- facilitar, por meio de uma construção ligeira mas robusta, o respectivo manuseio e a montagem;
- deve possuir dimensões mínimas de 2 metros de fundo x 2 metros de frente x 2 metros de altura e porta de entrada e saída que permita a troca do(s) tradutor(es) com a agilidade necessária ;
- deve possuir isolamento acústico de alta qualidade de modo que a tradução que está sendo feita não interfira com a plateia bem como isolar os tradutores para que possam receber com clareza a fala do palestrante, no volume apropriado;
- deve possibilitar a renovação contínua do ar, preservando as condições de salubridade;
- deve ser fornecida com bancada para instalação dos equipamentos e cadeiras;
- deve ser fornecida com sistema de iluminação para utilização dos tradutores;
- deve possuir pontos de conexão à rede elétrica fornecida pela Contratante;
- deve atender completamente as normas ISO 2603 e ISO 4043. 
  CARGA HORÁRIA: diária de 12 (doze) horas.";"UNIDADE";"8";"582";"8";"305";"2440";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"11";"LOCAÇÃO DE CONJUNTO DE CONSOLE DE INTERPRETAÇÃO (MESA) COM TRANSMISSOR";"LOCAÇÃO DE CONSOLE PARA TRADUÇÃO SIMULTÂNEA // DESCRIÇÃO: conjunto de console de interpretação (mesa) com transmissor para cada língua estrangeira, com 2 (dois) microfones e 2 (dois) fones de ouvido.  CARACTERÍSTICA(S):  DO CONSOLE DE INTERPRETAÇÃO:
- deve possuir entrada de áudio oriundo da plateia (“floor”) terminada em conector fêmea XLR 
de três pinos, balanceada, com impedância de 600 Ohms, nível de linha e compatível com o sistema de distribuição de som da Contratante;
- deve ter capacidade de chaveamento automático do sinal de entrada ""floor"" para as saídas quando o intérprete desligar o seu microfone; 
- deve possuir controle de ganho do sinal da entrada floor; 
- deve possuir saída de áudio terminada em conector fêmea XLR de três pinos, balanceada, com impedância de 600 Ohms, nível de linha e compatível com o sistema de distribuição de som da Contratante; 
- deve ser isento de distorções; 
- eventuais ruídos não deverão afetar a compreensão do discurso; 
- interferência ""cross-talk"" entre canais (nos terminais de fones de ouvidos dos tradutores) deverão ser inexistentes ou imperceptíveis; 
- deve possuir chave “muting” (silenciador); 
- deve possibilitar a seleção de canais de saída e entrada; 
- deve possuir controle de volume para ajuste dos níveis de audição; 
- deve possuir saída para fones de ouvido ou ""head set"" totalmente compatível com o(s) fone(s) de ouvido fornecido(s); 
- deve possuir chave de linha interna de comunicação ""messenger""; 
- deve permitir a tradução simultânea de até 2 idiomas diferentes.

DO TRANSMISSOR SEM FIO:
- deve operar na faixa de frequência UHF ou FM, com possibilidade de seleção de frequências a serem utilizadas de modo a minimizar eventuais interferências no local do evento;
- alcance mínimo de 300 metros;
- antenas e cabeamento deverão ser fornecidos pela Contratada;
- deve ser homologado pela Anatel, a fim de utilizar a faixa de frequência apropriada e trabalhar em níveis seguros de irradiação eletromagnética;
- totalmente compatível com os demais equipamentos fornecidos.
DOS FONES DE OUVIDOS E MICROFONES:
- deverão ser de categoria profissional, destinados especificamente para este tipo de aplicação;
- totalmente compatíveis com os demais equipamentos fornecidos.  OBSERVAÇÃO(ÕES):  Deverá ser fornecido um técnico/operador para acompanhar o evento no local, preparado para atender a quaisquer emergências. 
  CARGA HORÁRIA: diária de 12 (doze) horas.";"UNIDADE";"8";"1088";"8";"860";"6880";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19046";"1";"12";"LOCAÇÃO DE CONJUNTO DE RECEPTOR E FONE DE OUVIDO COM PELO MENOS SEIS CANAIS DE RECEPÇÃO";"LOCAÇÃO DE RECEPTORES E FONES PARA TRADUÇÃO SIMULTÂNEA // CARACTERÍSTICA(S):  - deve ser de categoria profissional e de alta fidelidade;
- a transmissão deverá ser sem fio via radiofrequência;
- possibilidade de recepção de, pelo menos, seis canais diferentes;
- deve possuir chave para ajuste do canal a ser recebido, com indicação visual do canal sintonizado;
- deve possuir controle de volume da saída de fone de ouvido;
- as baterias e/ou pilhas utilizadas nos receptores deverão ser fornecidas pela Contratada, sendo de sua responsabilidade o eventual descarte conforme as normas ambientais;
- devem ser utilizados fones de ouvido descartáveis para os receptores ou serem substituídas as espumas auriculares, antes de cada evento;
- deve ser homologado pela Anatel, a fim de utilizar a faixa de frequência apropriada e trabalhar em níveis seguros de irradiação eletromagnética.
  OBSERVAÇÃO(ÕES): deverá ser totalmente compatível com os demais equipamentos fornecidos no item 11 (LOCAÇÃO DE CONJUNTO DE CONSOLE DE INTERPRETAÇÃO - MESA - COM TRANSMISSOR).";"UNIDADE";"800";"46";"800";"8";"6400";"11.182.905/0001-46";"DALVA AGUIAR NASCIMENTO - ME INTRADOC BRASIL";"";"";"";"";"Ativo";"";"";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19048";"1";"1";"FORNECIMENTO E INSTALAÇÃO DE CORRIMÃO EM AÇO INOX PARA CAIXA DE ESCADA";"RETIRADA/FORNECIMENTO/INSTALAÇÃO DE CORRIMÃO E/OU GUARDA-CORPO // DESCRIÇÃO: o serviço consiste na confecção e na instalação de corrimão em aço inox escovado, com diâmetro de 40mm, com sinalização tátil, a ser instalado nas paredes localizadas no centro e nas laterais das caixas de escadas dos blocos de imóveis funcionais.  OBSERVAÇÃO(ÕES): - Os corrimãos permitirão o contínuo deslocamento da mão ao longo de toda sua extensão, sem obstruções, arestas ou interrupções.
- Os corrimãos devem prolongar-se 0,30m nas extremidades sempre que possível, sem interferir nas áreas de circulação.
- No que se refere à sinalização tátil, os corrimãos de escadas e rampas serão sinalizados através de:
a) Anel, em aço inox, instalado a um metro antes das extremidades;
b) Sinalização em braile, informando sobre os pavimentos no início e no final das escadas, instalada na geratriz superior do prolongamento horizontal do corrimão.
- Devem ser garantidos rigidez e perfeito acabamento final do conjunto.
- Na fixação dos corrimãos nas paredes, deve ser observado o cuidado com o revestimento existente para não haver danos.
- O serviço será medido e pago por metro (m) de corrimão fornecido e instalado pela Contratada, conforme especificações técnicas e projetos de arquitetura.  LOCAL(IS) DA PRESTAÇÃO DO SERVIÇO: -Caixa de escada da SQS 111, bloco G;
-Caixa de escada da SQS 111, bloco I; e
-Caixa de escada da SQS 311, bloco I.";"METRO";"636";"251";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19048";"1";"2";"CONFECÇÃO E INSTALAÇÃO DE CORRIMÃO E GUARDA-CORPO EM AÇO INOX PARA ESCADAS E RAMPAS";"RETIRADA/FORNECIMENTO/INSTALAÇÃO DE CORRIMÃO E/OU GUARDA-CORPO // DESCRIÇÃO: o serviço consiste na confecção e na instalação de corrimão e guarda-corpo em aço inox escovado, com diâmetro de 40mm, duplo, com alturas de 0,92 e 0,70m da face superior do corrimão até o bocel do degrau ou do patamar, com fixação no piso através de montantes verticais, para rampas e escadas de acesso aos prédios.  OBSERVAÇÃO(ÕES): - Os corrimãos permitirão o contínuo deslocamento da mão ao longo de toda sua extensão, sem obstruções, arestas ou interrupções.
- Os corrimãos devem prolongar-se 0,30m nas extremidades, sem interferir nas áreas de circulação.
- Devem ser garantidos rigidez e perfeito acabamento final do conjunto.
- Na fixação dos montantes nos pisos, deve ser observado o cuidado com o revestimento existente para não haver danos.
- O serviço será medido e pago por metro (m) de corrimão fornecido e instalado pela Contratada, conforme especificações técnicas e projetos de arquitetura.  LOCAL(IS) DA PRESTAÇÃO DO SERVIÇO: - Pilotis da SQS 111, bloco G;
- Pilotis da SQS 111, bloco I; 
- Pilotis da SQS 311, bloco A; e
- Pilotis da SQS 311, bloco B.";"METRO";"98";"549";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19049";"1";"1";"ROSQUEADEIRA ELÉTRICA PARA TUBOS, CONDUÍTES E VERGALHÕES";"ROSQUEADEIRA ELÉTRICA PARA TUBOS, CONDUÍTES E VERGALHÕES // MARCA(S)/MODELO(S) DE REFERÊNCIA: RIDGID/535-T, RIDGID/1224, ROTHENBERGER/SUPERTRONIC 4 SE  APLICAÇÃO:    • A máquina rosqueadeira elétrica é um equipamento destinado a fazer roscas, cortar e escariar tubos.    CARACTERÍSTICA(S):     • Capacidade de roscas: tubos de ½” a 4”.
    • Padrão de rosca: BSPT.
    • Caso a máquina não contemple numa única montagem todas as bitolas, deverá ser fornecida com todos os acessórios para garantir que será possível utilizá-la com tubos de ½” a 4”.
    • Composição básica do equipamento: carcaça, motor, caixa de câmbio, mandril dianteiro, mandril traseiro, bomba de óleo, cabeçote, jogo de cossinetes de ½” a 4”, cortatubos de ½” a 4”, rebarbador de tubos, chaves de montagem e galão de óleo rosca-corte de 18L, no mínimo.
    • Carcaça: em alumínio fundido.
    • Motor: monofásico em 220V ou trifásico em 380V, potência mínima de 1,5hp.
    • Caixa de câmbio: deve possuir transmissão de, no mínimo, 2 velocidades. A menor velocidade de rotação deve estar na faixa entre 12 e 22rpm. A maior velocidade de rotação deve estar na faixa entre 36 e 56rpm.
    • Mandril dianteiro: dotado de mordentes substituíveis.
    • Mandril traseiro: de ação independente, funcionando em conjunto com o mandril dianteiro.
    • Bomba de óleo: a máquina deve possuir sistema de lubrificação automática, com recirculação de óleo através de bomba auto-sangrante com aplicação direta no cabeçote, eliminando a necessidade de mangueira de lubrificação.
    • Cabeçote: de abertura automática.    TENSÃO/FREQUÊNCIA:     • monofásica 220 V, sem uso de transformador / 60 Hz; ou
    • trifásica 380 V, sem uso de transformador / 60 Hz.  GARANTIA MÍNIMA:     • 12 (doze) meses, a contar da data da aceitação definitiva.    ACONDICIONAMENTO:     • Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"76053";"1";"56697";"56697";"01.739.265/0001-79";"ESTRUTURA CENTER COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA";"";"46";"2023";"Contrato";"Ativo";"";"";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19049";"1";"2";"SUPORTE DE TUBO PARA ROSQUEADEIRA";"SUPORTE DE TUBO PARA ROSQUEADEIRA // MARCA(S)/MODELO(S) DE REFERÊNCIA: RIDGID/VF-99 código 22168; ROTHENBERGER/56047.  CARACTERÍSTICA(S): Suporte para tubos dobrável tipo ""V"", com dispositivo para permitir que o tubo gire sem esforços adicionais. Deve suportar tubulação de 1/2"" a 4"". Deve possuir anéis de trava para ajuste de altura. Altura de trabalho regulável entre 75 e 130cm.  ACONDICIONAMENTO:     • Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"1954";"1";"1954";"1954";"01.739.265/0001-79";"ESTRUTURA CENTER COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA";"";"46";"2023";"Contrato";"Ativo";"";"";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19049";"1";"3";"SUPORTE PARA ROSQUEADEIRA";"SUPORTE PARA ROSQUEADEIRA // MARCA(S)/MODELO(S) DE REFERÊNCIA: RIDGID/200A*; ROTHENBERGER/56051  APLICAÇÃO: Base para utilização da rosqueadeira. Deve ser compatível com o material ofertado no item 1.  CARACTERÍSTICA(S): Suporte para rosqueadeira em aço, com quatro pernas, sendo duas fixas (dianteira) e duas com rodas revestidas em borracha, dotado de barras para levantar e mover a máquina e de gabinete para guarda de acessórios.  COMPATIBILIDADE: O suporte deve ser compatível com a rosqueadeira a ser adquirida, preferencialmente da mesma marca da rosqueadeira.  ACONDICIONAMENTO: Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"14028";"1";"3102";"3102";"01.739.265/0001-79";"ESTRUTURA CENTER COMÉRCIO DE MATERIAL DE CONSTRUÇÃO LTDA";"";"46";"2023";"Contrato";"Ativo";"";"";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19052";"1";"";"INSERSOR DE LEGENDAS OCULTAS (""CLOSED CAPTION"")";"GERADOR INSERSOR DE LEGENDAS OCULTAS (""CLOSED CAPTION"") // MARCA(S)/MODELO(S) DE REFERÊNCIA: marca Eitv modelo LR CC INSERTER; marca Showcase Pro modelo ENC35.  CARACTERÍSTICA(S): .para uso profissional;
.deve realizar a codificação de sinais de legendas ocultas (""closed captions"") em sinais de vídeo digital banda base SDI;
.compatível com sinais SD-SDI, HD-SDI e 3G-SDI;
.compatível com padrões CEA608/708;
.deve receber os sinais de legenda oculta de fonte externa via porta ethernet e padrão IP;
.pelo menos uma (1) entrada de vídeo digital SDI terminada em conector BNC 75 Ohms;
.pelo menos uma (1) saída de vídeo digital SDI terminada em conector BNC 75 Ohms e protegida por relê de proteção by-pass;
.deve preservar sinais ancilares e áudios embarcados do sinal original;
.para instalação em bastidor tipo rack de 19 polegadas com kit de fixação incluso.
  TENSÃO: tensão automática ou selecionável 110/220 V, 60 Hz; o conector deve ser compatível com tomada padrão NBR 14136.  ACESSÓRIO(S): todos os acessórios/partes necessários à instalação, ativação e funcionamento do equipamento.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"2";"46150";"2";"46150";"92300";"05.411.789/0001-97";"SHOWCASE PRO TECNOLOGIA LTDA-";"";"45";"2023";"Contrato";"Ativo";"";"MATERIAL PERMANENTE";"PO 0003 - COMUNICAÇÃO INSTITUCIONAL";"191879"
"2023";"19057";"1";"1";"CÂMERA FOTOGRÁFICA DSLR FULL FRAME (SOMENTE CORPO) E ACESSÓRIOS";"CÂMERA FOTOGRÁFICA DIGITAL // MARCA(S)/MODELO(S) DE REFERÊNCIA: NIKON/D750; CANON/EOS 6D MARK II.  CARACTERÍSTICA(S): - Câmera digital do tipo reflex, com lente intercambiável e visor óptico (DSLR);
- Dispositivo de imagem CMOS, full frame (35 mm), com, no mínimo, 20 MP (mega pixels);
- Sensibilidade ajustável na faixa (mínima) de 100 - 12800 ISO;
- Velocidade do obturador variando pelo menos de 1/4000s (um quatro mil avos de segundo) até 30s (trinta segundos);
- Suporte a foco automático e manual, com sistema de foco automático contínuo por detecção de fase, com pelo menos 11 (onze) pontos de detecção;
- Armazenamento digital de fotos nos formatos RAW e JPEG;
- Capacidade de disparo contínuo de pelo menos 4,5 quadros por segundo, em resolução de 20 MP;
- Suporte a balanço de branco automático ou manual, com pelo menos 6 (seis) modos selecionáveis, com ajuste de precisão fina;
- Dispositivo para visualização de imagem tipo LCD, LED ou OLED, em cores, com diagonal mínima de 3” (três polegadas);
- Possuir visor (“viewfinder”) fixo ao nível do olho, óptico, com cobertura de imagem de 97% (noventa e sete por cento) ou superior;
- Capacidade para gravação de vídeo em 1080p, 60 (ou 59,94) quadros por segundo;
- Armazenamento em cartão de memória SD/SDHC/SDXC;
- Com limpador automático do sensor óptico;
- Ajuste de exposição com recursos manual e automático;
- Modos de exposição manual, automático, prioridade de abertura e prioridade de velocidade;
- Alimentação com bateria recarregável, com capacidade de pelo menos 1800 mAh (mil e oitocentos miliampere-hora);
- Função de disparo temporizado;
- Corpo da câmera na cor preta;
- Porta de comunicação USB.  ACESSÓRIO(S): 2 (dois) cartões de memória de no mínimo 64GB cada, padrão SDXC ou superior, compatíveis com a câmera, com velocidade de escrita de pelo menos 90MB/s; 2 (duas) baterias recarregáveis (a que vem como padrão da câmera e uma extra, com capacidade igual ou superior), originais e do mesmo fabricante da câmera; 1 (um) carregador de bateria; 1 (um) cabo de comunicação USB; 1 (uma) alça para câmera; 1 (uma) tampa para corpo; acesso a software e manual de operação; todos os itens devem ser originais de fabricante (exceto os cartões de memória) e compatíveis com o modelo ofertado.  GARANTIA MÍNIMA: 12 (doze) meses contados da data do recebimento definitivo do material.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do equipamento.";"UNIDADE";"2";"14303";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
